BA,Local date,Time zone,Generation only?,Demand forecast,Demand,Net generation,Total interchange,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: GEO,NG: WAT,NG: PS,NG: SUN,NG: SNB,NG: WND,NG: WNB,NG: BAT,NG: OES,NG: UES,NG: OTH,NG: UNK,AZPS,BANC,BPAT,CEN,CFE,IID,LDWP,NEVP,PACW,SRP,TIDC,WALC,Subregion PGAE,Subregion SDGE,Subregion SCE,Subregion VEA,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
CISO,28Oct2025,Pacific,N,"564,336","607,088","523,133","-85,130",0,"283,837","27,315","1,104",,"47,220",,"137,177",,"30,670",,,,,"-4,183",,"-29,339","11,603","2,687","2,098",,"-7,448","-6,538","-29,964",-3,"-24,826",201,"-3,601","246,932","54,307","303,876","1,971",,0.90,2.02,0,"115,306","1,013","1,080","117,399","34,715","4,907","147,207","568,667","653,797",0.46,0.50
CISO,29Oct2025,Pacific,N,"578,647","624,004","512,225","-109,040",0,"293,494","27,269","1,104",,"46,804",,"135,640",,"13,388",,,,,"-5,465",,"-24,596","4,592","-21,164","2,263",,"-7,395","-8,578","-30,030",0,"-22,855",43,"-1,320","250,890","56,666","314,466","1,977",,0.89,2.03,0,"119,012","1,015","1,004","121,031","35,108","2,008","154,132","558,326","667,366",0.48,0.51
CISO,30Oct2025,Pacific,N,"574,097","617,272","517,956","-94,370",0,"295,339","27,282","1,016",,"44,075",,"134,056",,"18,089",,,,,"-1,891",,"-27,507","7,884","-2,778","1,063",,"-7,800","-6,446","-29,952",-2,"-25,575",8,"-3,265","248,997","55,811","310,511","1,949",,0.89,2.03,0,"119,032",,"1,012","120,978","35,209","2,506","153,681","562,211","656,581",0.47,0.52
CISO,31Oct2025,Pacific,N,"551,512","597,531","493,726","-94,458",0,"275,484","27,331","1,099",,"47,692",,"132,083",,"22,438",,,,,"-12,398",,,,,,,,,,,,,,"246,968","54,136","294,508","1,921",,0.89,2.03,0,"111,064","1,010","1,001","113,075",,,,"539,726",,0.46,
CISO,01Nov2025,Pacific,N,"499,428","499,428","494,005",,0,"273,373","27,330","1,096",,"48,342",,"132,083",,"21,709",,,,,"-9,925",,"-23,942","-7,238","-26,791",914,,"-7,705","-6,527","-28,493",3,"-22,757",-207,-840,,,,,,0.89,2.02,0,"110,150","1,006","1,011","112,167","34,477",935,"145,708","540,005","663,588",0.46,0.48
CISO,02Nov2025,Pacific,N,,"564,016","426,068","-131,464",0,"209,736","28,418","1,150",,"47,800",,"128,200",,"18,895",,,,,"-8,127",,"-30,042","-2,920","-22,791","2,142",,"-8,401","-11,369","-30,039",50,"-25,688",-394,"-2,012","235,915","53,554","272,566","1,975",,0.89,2.03,0,"85,130","1,057",997,"87,184","38,256","1,142","124,299","472,761","604,225",0.41,0.45
CISO,03Nov2025,Pacific,N,"540,073","585,061","487,785","-98,243",0,"256,397","27,202","1,102",,"47,846",,"124,902",,"35,094",,,,,"-4,756",,"-23,928","1,743","-8,257",216,,"-6,611","-10,133","-28,197",211,"-21,202",-200,"-1,885","245,800","53,955","283,318","1,988",,0.89,2.03,0,"103,720","1,013","1,039","105,771","33,527","1,590","137,708","530,417","628,660",0.44,0.48
CISO,04Nov2025,Pacific,N,"544,166","594,016","483,513","-126,901",0,"255,541","27,226","1,104",,"42,083",,"127,007",,"39,028",,,,,"-8,471",,"-26,774","-10,421","-18,527",870,,"-8,630","-12,369","-28,958",42,"-20,185",-266,"-1,683","251,311","52,060","288,662","1,982",,0.89,2.03,0,"103,560","1,015","1,038","105,613","35,713",304,"141,022","529,480","656,381",0.44,0.47
CISO,05Nov2025,Pacific,N,"562,889","599,283","472,879","-129,595",0,"238,028","31,641","1,101",,"47,244",,"99,231",,"57,525",,,,,"-1,888",,"-26,752","-11,281","-20,323",407,,"-8,975","-8,511","-29,935",-18,"-21,048",-141,"-3,018","259,729","54,036","283,553","1,964",,0.89,2.03,0,"96,203","1,012","1,029","98,244","36,082",189,"134,137","509,601","639,196",0.43,0.46
CISO,06Nov2025,Pacific,N,"547,867","599,923","481,429","-124,070",0,"213,791","39,130","1,104",,"31,661",,"117,907",,"84,703",,,,,"-6,862",,"-26,262","-12,768","-19,260",568,,"-8,785","-4,465","-29,017",-15,"-22,905",-175,-986,"258,617","52,500","286,873","1,935",,0.89,2.03,0,"86,542","1,015","1,188","88,745","34,785","1,068","122,461","526,934","651,004",0.37,0.41
CISO,07Nov2025,Pacific,N,"546,263","603,166","469,326","-127,039",0,"219,471","53,211","1,093",,"29,657",,"125,589",,"45,090",,,,,"-4,787",,"-21,879","-16,000","-20,306","1,578",,"-8,257","-6,055","-31,095",-48,"-23,326",-172,"-1,479","255,066","54,216","291,924","1,960",,0.89,2.03,0,"88,647","1,006","1,119","90,772","35,542",515,"125,799","514,606","641,645",0.39,0.43
CISO,08Nov2025,Pacific,N,"494,964","564,824","460,258","-103,813",0,"231,412","54,321","1,101",,"32,878",,"124,803",,"20,384",,,,,"-4,641",,"-25,104","-1,059","-4,220",717,,"-8,837","-11,789","-27,866",206,"-23,190",-288,"-2,383","234,013","50,393","278,506","1,909",,0.89,2.03,0,"93,788","1,012","1,025","95,825","34,802","1,637","128,990","501,845","605,658",0.42,0.47
CISO,09Nov2025,Pacific,N,"499,359","556,007","454,739","-97,185",0,"221,256","54,337","1,102",,"38,397",,"125,351",,"20,396",,,,,"-6,099",,"-22,720",582,"-5,257","1,683",,"-9,235","-9,863","-27,755",81,"-21,459",-434,"-2,808","231,310","48,947","273,826","1,929",,0.89,2.03,0,"89,590","1,013","1,044","91,647","32,168","1,703","122,112","496,557","593,742",0.41,0.45
CISO,10Nov2025,Pacific,N,"577,811","614,626","493,608","-123,036",0,"267,861","54,376","1,102",,"42,523",,"118,899",,"17,173",,,,,"-8,326",,"-27,214",209,"-13,583","1,663",,"-7,975","-16,210","-30,247",-44,"-26,458",-214,"-2,963","253,775","55,409","303,484","1,958",,0.89,2.02,0,"108,015","1,011","1,014","110,040","38,876","1,355","147,561","535,469","658,505",0.45,0.49
CISO,11Nov2025,Pacific,N,"587,361","605,522","481,056","-120,571",0,"281,559","54,400","1,104",,"44,293",,"82,313",,"18,220",,,,,-829,,"-27,816","-1,318","-17,097","3,537",,"-8,185","-11,160","-30,023",-94,"-25,926",-122,"-2,367","254,006","53,691","295,932","1,891",,0.89,2.02,0,"113,971","1,012",890,"115,872","37,303","1,158","152,017","516,389","636,960",0.49,0.53
CISO,12Nov2025,Pacific,N,"584,931","606,013","475,952","-124,149",0,"292,854","54,384","1,101",,"50,722",,"60,954",,"18,821",,,,,"-2,881",,"-25,456","-5,665","-14,374","1,213",,"-7,722","-12,828","-31,169",-51,"-25,935",-242,"-1,920","259,123","54,903","290,357","1,622",,0.89,2.02,0,"117,930","1,010",789,"119,729","40,899",478,"160,150","501,358","625,507",0.53,0.56
CISO,13Nov2025,Pacific,N,"578,732","602,775","477,567","-126,450",0,"248,991","54,356","1,099",,"45,871",,"89,147",,"52,998",,,,,"-14,890",,"-22,697","-9,664","-19,748",439,,"-7,179","-10,260","-31,317",-201,"-23,830",241,"-2,234","262,145","55,230","283,419","1,977",,0.89,2.02,0,"100,458","1,009","1,006","102,473","37,889",666,"139,696","514,373","640,823",0.44,0.48
CISO,14Nov2025,Pacific,N,"567,754","584,900","426,425","-150,095",0,"254,450","54,283","1,104",,"47,211",,"38,704",,"28,918",,,,,"1,757",,"-28,770","-13,698","-24,093","1,191",,"-7,275","-10,967","-31,602",-297,"-31,646",575,"-3,513","250,913","57,037","275,534","1,416",,0.89,2.03,0,"102,793","1,015",712,"104,520","44,556",488,"148,588","442,715","592,810",0.52,0.55
CISO,15Nov2025,Pacific,N,"524,567","547,173","394,215","-135,843",0,"240,836","54,290","1,102",,"43,447",,"17,562",,"39,455",,,,,"-2,478",,"-26,159","-9,728","-10,117",122,,"-6,857","-16,252","-32,017",-93,"-31,639",357,"-3,460","240,484","54,131","251,203","1,356",,0.89,2.03,0,"97,313","1,013",627,"98,953","44,781",418,"143,316","406,729","542,572",0.54,0.58
CISO,16Nov2025,Pacific,N,"503,588","535,541","405,138","-126,780",0,"216,059","54,262","1,095",,"32,961",,"57,320",,"49,698",,,,,"-6,257",,"-30,984","1,608","-7,311",688,,"-9,160","-20,948","-28,601",-66,"-27,529",-35,"-4,442","242,147","49,004","242,571","1,821",,0.89,2.03,0,"87,212","1,007",824,"89,043","42,100",731,"130,412","433,638","560,418",0.45,0.51
CISO,17Nov2025,Pacific,N,"556,587","581,142","432,656","-148,245",0,"250,194","54,274","1,076",,"35,664",,"53,362",,"45,329",,,,,"-7,240",,"-26,436","-5,034","-17,144",256,,"-8,019","-27,738","-29,097",-165,"-31,001",-273,"-3,594","260,623","51,225","267,331","1,966",,0.89,2.02,0,"101,407",987,798,"103,192","44,530",121,"147,602","460,940","609,185",0.49,0.53
CISO,18Nov2025,Pacific,N,"552,786","570,665","455,356","-107,884",0,"259,783","54,237","1,098",,"37,169",,"74,053",,"28,267",,,,,743,,"-17,014","-3,429","-10,984",488,,"-8,276","-12,385","-30,223",5,"-23,969",-301,"-1,796","249,850","52,394","266,691","1,734",,0.89,2.02,0,"104,726","1,008",858,"106,592","34,998",736,"140,854","486,258","594,142",0.48,0.52
CISO,19Nov2025,Pacific,N,"548,006","582,643","492,065","-89,379",0,"290,891","54,200","1,104",,"40,203",,"91,232",,"17,729",,,,,"-3,284",,"-15,614",349,"-3,673",634,,"-9,919","-5,533","-30,619",106,"-24,120",-455,-535,"261,614","50,046","268,960","2,020",,0.89,2.03,0,"117,327","1,015",892,"119,234","30,797","1,614","148,418","526,273","615,652",0.50,0.53
CISO,20Nov2025,Pacific,N,"566,237","609,503","487,620","-120,564",0,"296,057","54,175","1,101",,"48,691",,"67,636",,"27,721",,,,,"-7,757",,"-15,741","-7,700","-7,664",135,,"-9,981","-22,234","-29,423",40,"-26,648",-389,-959,"266,974","54,497","285,729","2,304",,0.89,2.02,0,"119,515","1,011",855,"121,381","37,673",145,"158,909","521,789","642,353",0.51,0.55
CISO,21Nov2025,Pacific,N,"543,416","571,463","444,165","-114,630",0,"276,002","54,201",656,,"43,415",,"29,204",,"37,604",,,,,"3,084",,"-13,547","-11,381","-7,186",106,,"-6,844","-11,215","-29,514",103,"-33,067",-302,"-1,783","251,209","53,580","264,883","1,790",,0.89,2.03,0,"111,570",,717,"112,907","38,998",793,"151,111","465,164","579,794",0.54,0.57
CISO,22Nov2025,Pacific,N,"500,043","539,599","395,544","-123,214",0,"226,868","54,209","1,091",,"46,721",,"47,310",,"22,595",,,,,"-3,246",,"-13,797","-5,766","-3,547",95,,"-7,176","-23,506","-33,182",154,"-34,507",-279,"-1,703","234,114","54,024","249,688","1,775",,0.89,2.03,0,"91,641","1,005",730,"93,376","41,855",640,"134,592","419,840","543,054",0.49,0.55
CISO,23Nov2025,Pacific,N,"472,958","523,781","411,711","-103,737",0,"187,842","54,172","1,082",,"45,482",,"101,058",,"28,576",,,,,"-6,498",,"-16,081","-2,880","-2,684","1,720",,"-10,179","-20,917","-26,528",159,"-25,543",-257,-547,"238,452","48,479","234,682","2,171",,0.89,2.03,0,"76,067",997,982,"78,047","34,246","1,527","110,766","446,933","550,670",0.38,0.44
CISO,24Nov2025,Pacific,N,"532,665","582,233","427,924","-144,305",0,"213,994","54,209","1,073",,"43,606",,"89,081",,"30,389",,,,,"-4,422",,"-21,522","-11,810","-19,080",482,,"-9,747","-23,765","-32,550",-133,"-26,165",-124,109,"262,828","52,393","264,786","2,225",,0.89,2.03,0,"86,475",986,954,"88,416","40,068",260,"128,224","465,721","610,026",0.42,0.46
CISO,25Nov2025,Pacific,N,"544,441","595,126","468,180","-118,318",0,"261,808","54,230","1,088",,"45,775",,"89,974",,"16,577",,,,,"-1,272",,"-19,122","-7,306","-2,184",260,,"-9,888","-19,527","-34,642",225,"-25,093",-159,-882,"266,366","52,578","273,905","2,282",,0.89,2.03,0,"106,200","1,001",920,"108,120","38,266",390,"145,996","504,517","622,835",0.47,0.52
CISO,26Nov2025,Pacific,N,"543,269","602,923","487,755","-109,373",0,"272,704","54,223","1,096",,"50,149",,"98,156",,"19,556",,,,,"-8,126",,"-18,413","-3,889",331,95,,"-9,468","-18,040","-33,430",232,"-25,433",5,"-1,363","268,053","53,637","278,964","2,271",,0.89,2.03,0,"110,313","1,009",981,"112,302","35,898",840,"147,360","531,533","640,906",0.47,0.51
CISO,27Nov2025,Pacific,N,"499,234","554,272","429,463","-109,208",0,"252,574","54,183","1,103",,"42,920",,"76,866",,"10,515",,,,,"-8,693",,"-18,653","-4,893","1,261",48,,"-8,841","-18,461","-31,801",216,"-26,658",-130,"-1,296","249,608","49,619","252,858","2,188",,0.89,2.03,0,"102,286","1,014",809,"104,109","37,807",836,"141,080","466,164","575,372",0.49,0.54
CISO,28Nov2025,Pacific,N,"492,804","563,521","436,464","-116,698",0,"216,516","54,192","1,104",,"40,788",,"88,398",,"38,123",,,,,"-2,652",,"-22,496","-5,670","-4,567",373,,"-9,896","-13,572","-33,260",89,"-26,640",-107,-952,"262,589","48,992","249,761","2,188",,0.90,2.02,0,"88,020","1,014",979,"90,012","33,519",170,"123,361","474,803","591,501",0.42,0.46
CISO,29Nov2025,Pacific,N,"490,802","556,674","436,412","-108,465",0,"233,957","54,225","1,103",,"43,414",,"83,993",,"17,869",,,,,"1,856",,"-21,722","-1,283",-747,156,,"-10,498","-14,308","-33,615",197,"-25,342",-125,"-1,178","256,852","48,297","249,284","2,241",,0.90,2.02,0,"95,168","1,012",919,"97,099","33,545",432,"130,212","476,530","584,995",0.45,0.49
CISO,30Nov2025,Pacific,N,"493,879","560,123","440,999","-111,591",0,"234,020","54,201","1,095",,"42,148",,"69,759",,"44,827",,,,,"-5,046",,"-22,298","-6,007",49,64,,"-10,308","-13,937","-31,501",199,"-25,563",-208,"-2,081","264,599","48,649","244,540","2,337",,0.89,2.02,0,"94,457","1,006",901,"96,363","35,576",889,"131,051","471,817","583,408",0.45,0.50
CISO,01Dec2025,Pacific,N,"563,322","611,018","506,998","-99,990",0,"288,416","54,170","1,104",,"50,719",,"93,885",,"27,650",,,,,"-8,941",,"-22,704","1,139","1,045","1,203",,"-9,501","-27,322","-14,149",-175,"-26,831",10,"-2,705","276,972","53,162","278,358","2,526",,0.89,2.02,0,"116,057","1,013","1,001","118,072","34,008","1,699","150,381","552,626","652,616",0.47,0.51
CISO,02Dec2025,Pacific,N,"574,586","606,173","483,989","-108,737",0,"271,234","54,132","1,101",,"51,758",,"71,837",,"35,640",,,,,"-1,709",,"-24,304",-627,"-2,588",392,,"-9,435","-35,309","-2,968",-440,"-28,001",129,"-5,586","272,916","52,202","278,415","2,638",,0.89,2.03,0,"109,921","1,012",937,"111,871","34,497",884,"145,484","518,606","627,343",0.48,0.51
CISO,03Dec2025,Pacific,N,"571,561","618,748","534,146","-76,329",0,"315,910","54,162","1,100",,"47,311",,"85,950",,"35,108",,,,,"-5,395",,"-14,157",-359,"2,055",199,,"-8,254","-31,438",-194,-372,"-22,332",98,"-1,575","276,169","53,553","286,421","2,604",,0.89,2.03,0,"128,017","1,013",981,"130,011","25,211","1,422","153,800","574,813","651,142",0.50,0.52
CISO,04Dec2025,Pacific,N,"565,640","619,052","463,874","-143,142",0,"268,536","54,148","1,104",,"45,568",,"82,958",,"18,774",,,,,"-7,212",,"-18,601","-13,670","-20,645",257,,"-8,586","-51,927","-1,117",-676,"-26,365",249,"-2,061","278,641","53,201","284,557","2,660",,0.89,2.04,0,"108,621","1,022",889,"110,531","37,607",254,"147,885","503,096","646,238",0.48,0.50
CISO,05Dec2025,Pacific,N,"571,552","615,086","447,990","-158,670",0,"230,343","54,235","1,098",,"52,375",,"87,583",,"20,844",,,,,"1,515",,"-21,645","-15,681","-25,580",796,,"-8,935","-44,199","-13,433",-788,"-28,678",362,-889,"279,612","53,316","279,568","2,591",,0.89,2.04,0,"93,453","1,018",965,"95,435","36,460",313,"131,582","485,033","643,703",0.43,0.45
CISO,06Dec2025,Pacific,N,"521,188","585,984","380,229","-195,362",0,"167,873","54,290","1,104",,"42,638",,"84,105",,"32,598",,,,,"-2,376",,"-23,830","-27,296","-37,610",-125,,"-9,892","-33,824","-33,618",-627,"-28,849",139,170,"272,224","50,027","261,349","2,385",,0.90,2.04,0,"68,184","1,024",944,"70,151","38,613",146,"108,618","417,060","612,422",0.37,0.39
CISO,07Dec2025,Pacific,N,"510,819","573,759","370,398","-187,769",0,"180,600","54,269","1,104",,"45,979",,"81,816",,"13,685",,,,,"-7,050",,"-19,668","-25,813","-31,332",71,,"-8,571","-38,181","-36,038",-478,"-27,674",15,-100,"268,561","50,017","252,840","2,343",,0.89,2.04,0,"73,206","1,022",853,"75,082","41,777",118,"116,741","405,864","593,633",0.41,0.43
CISO,08Dec2025,Pacific,N,"583,050","630,910","432,939","-185,805",0,"232,227","54,228","1,103",,"50,426",,"81,229",,"19,516",,,,,"-5,788",,"-20,527","-18,414","-32,122",267,,"-8,850","-40,228","-37,219",-474,"-27,764",180,-654,"286,749","53,733","288,054","2,372",,0.89,2.05,0,"94,171","1,023",915,"96,109","42,786",183,"138,712","473,723","659,528",0.45,0.46
CISO,09Dec2025,Pacific,N,"593,952","641,355","453,965","-168,548",0,"246,119","54,240","1,104",,"50,144",,"87,454",,"20,975",,,,,"-6,072",,"-24,050","-6,338","-23,978",144,,"-9,615","-35,880","-36,701",-399,"-31,731",347,-347,"289,187","55,888","293,869","2,403",,0.90,2.04,0,"100,104","1,022",949,"102,076","45,580","1,557","146,099","496,690","665,238",0.45,0.48
CISO,10Dec2025,Pacific,N,"590,950","640,178","422,056","-206,482",0,"223,984","54,235","1,102",,"48,967",,"85,374",,"18,226",,,,,"-9,833",,"-22,247","-17,923","-33,280",6,,"-9,561","-60,157","-35,540",-578,"-27,000",397,-599,"287,874","56,358","293,976","1,976",,0.89,2.04,0,"90,859","1,017",909,"92,786","47,462",226,"140,022","464,031","670,513",0.44,0.46
CISO,11Dec2025,Pacific,N,"587,457","637,647","424,568","-204,199",0,"221,320","54,232","1,102",,"48,239",,"86,545",,"18,019",,,,,"-4,882",,"-24,459","-17,138","-34,736",437,,"-9,463","-52,422","-36,302",-517,"-29,602",336,-333,"287,103","54,905","293,370","2,273",,0.89,2.03,0,"89,600","1,017",920,"91,536","47,533",331,"138,737","464,119","668,318",0.43,0.46
CISO,12Dec2025,Pacific,N,"590,424","627,984","438,631","-169,159",0,"240,657","54,207","1,104",,"50,919",,"84,860",,"7,940",,,,,"-1,054",,"-17,236","-12,658","-30,054",-99,,"-7,337","-38,157","-34,739",-397,"-27,767",252,-967,"284,225","54,594","286,945","2,217",,0.89,2.03,0,"97,454","1,017",899,"99,371","38,356",191,"137,535","477,996","647,155",0.46,0.47
CISO,13Dec2025,Pacific,N,"548,237","593,277","411,976","-170,702",0,"212,092","54,181","1,099",,"50,904",,"84,199",,"16,027",,,,,"-6,521",,"-22,030","-9,274","-29,372",-45,,"-8,643","-34,864","-33,579",-361,"-31,254",-6,"-1,274","268,657","51,689","270,637","2,295",,0.89,2.04,0,"85,814","1,015",917,"87,745","38,925",260,"126,410","454,065","624,767",0.43,0.45
CISO,14Dec2025,Pacific,N,"531,802","588,055","378,272","-188,341",0,"197,329","54,182","1,104",,"49,616",,"72,148",,"6,031",,,,,"-2,131",,"-19,433","-16,949","-37,024",-44,,"-8,401","-40,171","-32,913",-484,"-30,515",-188,"-2,219","270,969","51,289","263,506","2,295",,0.89,2.04,0,"79,798","1,019",835,"81,653","42,900",19,"124,534","417,918","606,259",0.43,0.45
CISO,15Dec2025,Pacific,N,"591,635","639,316","417,578","-211,870",0,"215,558","52,689","1,101",,"47,941",,"85,599",,"22,906",,,,,"-8,219",,"-20,413","-19,435","-43,268",24,,"-8,651","-53,655","-33,156",-596,"-31,009",-125,"-1,586","289,957","56,362","290,582","2,418",,0.89,2.04,0,"87,314","1,016",933,"89,264","43,263",55,"132,472","461,909","673,779",0.43,0.43
CISO,16Dec2025,Pacific,N,"599,045","636,013","345,126","-224,336",0,"135,871","49,960","1,006","16,976","44,684",,"82,903",,"21,855",,,,,"-8,131",,"-35,585","-20,834","-43,722",-44,,"-9,286","-56,460","-33,592",-616,"-28,445","5,414","-1,162","286,039","56,635","290,971","2,365",,0.89,2.03,0,"55,010",,956,"56,896","47,782",829,"103,849","387,985","612,317",0.32,0.37
CISO,17Dec2025,Pacific,N,"583,131","625,608","344,997","-215,664",0,"120,426","27,043","1,104","17,525","44,419",,"83,494",,"60,868",,,,,"-9,876",,"-33,570","-25,789","-42,820",66,,"-9,739","-47,542","-31,828",-591,"-27,358","4,860","-1,350","273,972","55,720","293,580","2,336",,0.89,2.03,0,"48,720","1,015","1,008","50,744","43,644",703,"93,685","386,493","602,154",0.29,0.34
CISO,18Dec2025,Pacific,N,"594,351","609,397","357,328","-200,988",0,"139,799","27,861","1,103","17,637","54,733",,"70,943",,"38,791",,,,,"6,466",,"-39,386","-18,828","-28,301",105,,"-9,282","-44,588","-32,763",-523,"-29,974","4,486","-1,942","268,896","55,982","282,595","1,928",,0.89,2.03,0,"56,673","1,015",926,"58,614","48,072",768,"105,917","384,278","585,274",0.34,0.40
CISO,19Dec2025,Pacific,N,"573,566","612,072","367,453","-187,246",0,"110,822","50,895","1,011","17,655","51,614",,"86,412",,"60,819",,,,,"-11,779",,"-40,436","-16,415","-34,644",23,,"-9,056","-36,156","-28,135",-699,"-23,865","4,714","-2,577","274,720","55,847","279,306","2,202",,0.89,2.03,0,"44,908",930,"1,134","46,972","39,184",600,"85,556","409,839","597,085",0.25,0.32
CISO,20Dec2025,Pacific,N,"528,950","574,533","337,426","-167,742",0,"76,337","54,317",753,"17,656","51,672",,"86,275",,"52,520",,,,,"-2,105",,"-32,261","-16,044","-38,089",25,,"-9,109","-27,405","-27,304",-659,"-19,911","4,282","-1,270","258,410","54,391","259,591","2,142",,0.89,2.03,0,"30,919",692,"1,145","32,756","33,201",443,"65,515","378,024","545,769",0.19,0.26
CISO,21Dec2025,Pacific,N,"510,745","557,415","326,395","-165,162",0,"94,919","54,312","1,104","16,196","59,713",,"85,222",,"28,423",,,,,"-13,491",,"-34,028","-8,670","-29,651",223,,"-9,475","-33,391","-29,842",-546,"-20,576","3,334","-2,538","251,992","51,417","252,029","1,977",,0.89,2.03,0,"38,463","1,016","1,037","40,516","35,004",652,"74,868","368,619","533,779",0.24,0.31
CISO,22Dec2025,Pacific,N,"570,620","596,775","338,250","-198,678",0,"122,302","54,343","1,097","17,132","56,978",,"73,580",,"17,229",,,,,"-4,407",,"-39,971","-13,514","-37,542",139,,"-8,736","-37,784","-33,358",-626,"-25,975","2,100","-3,407","267,123","55,665","272,231","1,755",,0.90,2.03,0,"49,655","1,009",946,"51,610","42,334",555,"93,388","371,986","570,660",0.31,0.36
CISO,23Dec2025,Pacific,N,"590,995","600,046","350,783","-202,698",0,"161,971","54,331","1,102","17,629","58,256",,"32,545",,"25,189",,,,,-238,,"-39,140","-18,635","-34,623",-233,,"-6,692","-30,588","-35,986",-540,"-32,304",-50,"-3,915","264,434","59,613","274,315","1,684",,0.89,2.03,0,"65,598","1,014",785,"67,397","47,067",237,"114,226","369,441","572,147",0.40,0.44
